Product_name,Alcohol_amount,Alcohol_percent,Category,product_id
Dallas Dhu Centenary,70.0,40.0,Scotch Whiskey,2613
Dallas Dhu 23 Year Old,70.0,40.0,Scotch Whiskey,1185
Dalwhinnie 15 Year Old,75.0,43.0,Scotch Whiskey,12
Dalwhinnie Centenary,70.0,56.1,Scotch Whiskey,407
Convalmore 1977,70.0,57.9,Scotch Whiskey,287
Clynelish 1965,70.0,52.1,Scotch Whiskey,1600
Caol Ila 15 Year Old,75.0,63.0,Scotch Whiskey,850
Cragganmore 17 Year Old,75.0,62.0,Scotch Whiskey,2634
Cardhu 15 Year Old,75.0,63.0,Scotch Whiskey,2116
Cardhu 12 Year Old,75.0,40.0,Scotch Whiskey,1508
Cardhu 8 Year Old,75.0,43.0,Scotch Whiskey,84
Cardhu 8 Year Old,75.0,43.0,Scotch Whiskey,312
Caperdonich 5 Year Old,75.0,40.0,Scotch Whiskey,527
Ben Wyvis 1965,70.0,44.0,Scotch Whiskey,1434
Bunnahabhain 1966,70.0,40.7,Scotch Whiskey,965
Bunnahabhain 1966,70.0,46.1,Scotch Whiskey,1445
Bunnahabhain 1963,70.0,43.0,Scotch Whiskey,2128
Bruichladdich 1964,70.0,43.1,Scotch Whiskey,2166
Bruichladdich 21 Year Old,75.0,43.0,Scotch Whiskey,1023
Bruichladdich 1970,70.0,44.2,Scotch Whiskey,2340
Bruichladdich 1966,70.0,40.6,Scotch Whiskey,1868
Bruichladdich 15 Year Old,75.0,43.0,Scotch Whiskey,952
Bruichladdich 10 Year Old,70.0,40.0,Scotch Whiskey,1208
Bruichladdich 1966,70.0,40.5,Scotch Whiskey,809
Brora 1981,70.0,43.0,Scotch Whiskey,2349
Brora 1977,70.0,54.9,Scotch Whiskey,1071
Brora 1972,70.0,49.7,Scotch Whiskey,2053
Brora 1970,70.0,58.4,Scotch Whiskey,876
Brora 1981,70.0,50.0,Scotch Whiskey,2043
Brora 1974,70.0,50.0,Scotch Whiskey,2115
Bowmore 1968,70.0,43.0,Scotch Whiskey,542
Bowmore De Luxe,100.0,43.0,Scotch Whiskey,2130
Bowmore De Luxe,75.0,43.0,Scotch Whiskey,2561
Bowmore Sherriff's,75.0,40.0,Scotch Whiskey,2329
Bowmore 1968,75.0,45.5,Scotch Whiskey,99
Black Bowmore 1964,70.0,49.0,Scotch Whiskey,1973
Black Bowmore 1964,70.0,50.0,Scotch Whiskey,1526
Bowmore 15 Year Old,75.0,40.0,Scotch Whiskey,1903
Bowmore 12 Year Old,75.0,40.0,Scotch Whiskey,2301
Bowmore 1968,70.0,40.2,Scotch Whiskey,1780
Blair Athol 8 Year Old,75.0,40.0,Scotch Whiskey,2180
Blair Athol 8 Year Old,75.0,40.0,Scotch Whiskey,2565
Balvenie 1970,70.0,44.6,Scotch Whiskey,1624
Balvenie 1968,70.0,50.8,Scotch Whiskey,1795
Mortlach Rare Old,50.0,43.4,Scotch Whiskey,1574
Lagavulin 12 Year Old,70.0,56.5,Scotch Whiskey,1822
Caol Ila 15 Year Old Unpeated,70.0,59.1,Scotch Whiskey,995
Caol Ila 18 Year Old,70.0,59.8,Scotch Whiskey,2375
Highland Park Fire 15 Year Old,70.0,45.2,Scotch Whiskey,1056
Oc3 - Elements of Islay,50.0,60.3,Scotch Whiskey,481
Tomintoul Five Decades,70.0,50.0,Scotch Whiskey,143
Singleton of Dufftown 1985,70.0,52.3,Scotch Whiskey,1875
Macallan 1990,70.0,43.0,Scotch Whiskey,695
Octomore 2002,70.0,46.0,Scotch Whiskey,1032
Laphroaig 25 Year Old,70.0,48.9,Scotch Whiskey,1667
Strathisla 1972,70.0,43.0,Scotch Whiskey,934
Bowmore 26 Year Old Wine Cask,70.0,48.7,Scotch Whiskey,1461
Glen Grant 1962,70.0,40.0,Scotch Whiskey,2192
Ma1 – Elements of Islay,50.0,54.2,Scotch Whiskey,750
Glenfarclas 8 Year Old '105',75.0,60.0,Scotch Whiskey,1740
Glenmorangie 12 Year Old,70.0,40.0,Scotch Whiskey,1247
Glenrothes 1988,70.0,43.0,Scotch Whiskey,2036
The Speyside 8 Year Old,75.0,43.0,Scotch Whiskey,1156
Brechin 1977,70.0,53.3,Scotch Whiskey,2297
Glenrothes 1972,70.0,43.0,Scotch Whiskey,1766
Glen Ord 12 Year Old,70.0,43.0,Scotch Whiskey,385
Balvenie 10 Year Old,70.0,40.0,Scotch Whiskey,2570
Springbank 1979,75.0,56.8,Scotch Whiskey,231
Taittinger Brut Reserve Champagne,75.0,12.5,Wine & Champagne,1341
Laurent-Perrier Rose NV Champagne,75.0,12.0,Wine & Champagne,597
Perrier-Jouet Grand Brut Champagne,75.0,12.0,Wine & Champagne,413
Bollinger Special Cuvee NV Champagne,75.0,12.0,Wine & Champagne,1935
Laurent-Perrier La Cuvee Brut NV Champagne,75.0,12.0,Wine & Champagne,1351
Laurent-Perrier La Cuvee Brut NV Champagne,75.0,12.0,Wine & Champagne,2456
Dom Perignon 2012 Vintage Champagne,75.0,12.5,Wine & Champagne,446
Laurent-Perrier Rose Champagne,75.0,12.0,Wine & Champagne,2240
Bottega Gold Prosecco,75.0,11.0,Wine & Champagne,2497
Gocce di Favola Prosecco Extra Dry NV,75.0,11.0,Wine & Champagne,843
Billecart-Salmon Brut Reserve Champagne,75.0,12.0,Wine & Champagne,2136
Bollinger Rose Champagne,75.0,12.0,Wine & Champagne,702
Veuve Clicquot Yellow Label NV Champagne,75.0,12.0,Wine & Champagne,1133
Pol Roger Reserve NV Champagne,75.0,12.5,Wine & Champagne,1046
Louis Roederer Cristal Brut 2014,75.0,12.0,Wine & Champagne,66
Bollinger La Grande Annee 2014,75.0,12.0,Wine & Champagne,2204
Bollinger Special Cuvee NV Champagne + 2 Glasses Pack,75.0,12.0,Wine & Champagne,1361
Chapel Down Brut NV English Sparkling Wine,75.0,12.0,Wine & Champagne,158
Pierre Paillard Les Parcelles XVII Bouzy Grand Cru,75.0,12.5,Wine & Champagne,451
Mumm Cordon Rouge Champagne,75.0,12.0,Wine & Champagne,1808
Billecart-Salmon Brut Rose NV Champagne,75.0,12.5,Wine & Champagne,970
Moet & Chandon Brut Imperial NV Champagne,75.0,12.0,Wine & Champagne,1216
Chapel Down Kit's Coty Blanc de Blancs 2017,75.0,12.0,Wine & Champagne,2039
Egly Ouriet Les Vignes de Vrigny 1er Cru Brut Champagne,75.0,12.5,Wine & Champagne,2194
Charles Heidsieck Brut Reserve Champagne,75.0,12.0,Wine & Champagne,1732
Gallimard Les Riceys Cuvee Reserve Champagne,75.0,12.0,Wine & Champagne,636
Domaine La Borderie De Quoi Te Mêles Tu? 2016 Champagne,75.0,12.0,Wine & Champagne,2478
Billecart-Salmon Brut Rose NV Champagne,75.0,12.5,Wine & Champagne,585
Ca' Del Bosco Cuvee Prestige Franciacorta Edition 43,75.0,12.5,Wine & Champagne,2640
Perrier-Jouët Grand Brut Champagne,75.0,12.0,Wine & Champagne,59
Gosset Grande Reserve Brut,75.0,12.0,Wine & Champagne,1582
Moet & Chandon Rose Imperial NV Champagne,75.0,12.0,Wine & Champagne,2491
Taittinger Vintage 2015 Champagne,75.0,12.5,Wine & Champagne,1450
Palmer & Co Brut Reserve NV Champagne,75.0,12.0,Wine & Champagne,132
Louis Roederer Collection 242,75.0,12.0,Wine & Champagne,1570
Champagne Telmont Rose NV,75.0,12.0,Wine & Champagne,664
Collalto Prosecco di Conegliano Valdobbiad Extra Dry 2020,75.0,11.5,Wine & Champagne,2029
Cerdon du Bugey Methode Ancestrale Balivet,75.0,7.0,Wine & Champagne,992
Frassinelli Prosecco Rose 2020,75.0,11.0,Wine & Champagne,1625
Moët & Chandon 2013 Vintage Champagne,75.0,12.5,Wine & Champagne,2498
Ruinart Rosé,75.0,12.5,Wine & Champagne,584
Gusbourne Rose 2016 Sparkling Wine,75.0,12.0,Wine & Champagne,2310
Frassinelli Prosecco Superiore Extra Dry NV,75.0,11.0,Wine & Champagne,25
Pierre Legras Monographie Brut Blanc de Blanc Grand Cru,75.0,12.0,Wine & Champagne,1134
Champagne Deutz Brut Classic NV,75.0,12.0,Wine & Champagne,1597
Gocce di Favola Prosecco Extra Dry NV,20.0,11.0,Wine & Champagne,1050
Pol Roger Pure Extra Brut NV Champagne,75.0,12.5,Wine & Champagne,1253
Ruppert Leroy Les Cognaux Champagne,75.0,12.0,Wine & Champagne,267
Cremant de Limoux Monsieur S Etienne Fort,75.0,12.0,Wine & Champagne,818
Ferghettina Franciacorta Brut NV,75.0,12.5,Wine & Champagne,340
Pol Roger Reserve NV Champagne,37.5,12.5,Wine & Champagne,2068
Pago de Tharsys Brut Nature Cava,75.0,11.5,Wine & Champagne,461
Veuve Clicquot Rich Rose NV Champagne,75.0,12.0,Wine & Champagne,249
Veuve Fourny Vertus Blanc de Blancs Brut Premier Cru Champagne,75.0,12.0,Wine & Champagne,78
Veuve Clicquot Yellow Label NV Champagne,150.0,12.0,Wine & Champagne,1372
Cortefusia Franciacorta Brut,75.0,12.5,Wine & Champagne,700
Wilderberg Meteorique Methode Cap Classique,75.0,11.5,Wine & Champagne,2174
Champagne Paul Bara Special Club Brut 2014,75.0,12.5,Wine & Champagne,701
Rare 2008 Champagne,75.0,12.0,Wine & Champagne,29
Drappier Millésime Exception 2016 Champagne,75.0,12.0,Wine & Champagne,2171
Rathfinny Estate Sparkling Rose 2018,75.0,12.5,Wine & Champagne,2501
Louis Roederer Rose Vintage 2015,75.0,12.0,Wine & Champagne,761
Bollinger B13 2013,75.0,12.5,Wine & Champagne,1243
Col Vetoraz Prosecco Valdobbiadene Extra Dry 2020,75.0,11.5,Wine & Champagne,840
Champagne Delavenne Brut Tradition NV,75.0,12.5,Wine & Champagne,2622
Champagne Telmont Vintage 2012,75.0,12.0,Wine & Champagne,2059
Black Elephant Method Cap Classique Brut,75.0,11.5,Wine & Champagne,944
Gallimard Pere & Fils Cuvee Prestige 2015,75.0,12.0,Wine & Champagne,769
Col Vetoraz Prosecco Valdobbiadene Extra Brut Cuvee Ø 2020,75.0,11.5,Wine & Champagne,2496
Gusbourne Blanc De Blancs 2016,75.0,12.0,Wine & Champagne,2319
Larmandier-Bernier BdB Extra Brut Vieille Vigne du Levant 2011,75.0,12.5,Wine & Champagne,1226
Joseph Perrier Cuvee Royal Brut NV Champagne,75.0,12.0,Wine & Champagne,2155
Billecart-Salmon Cuvee Nicolas Francois 2007,75.0,12.5,Wine & Champagne,387
Martini Prosecco NV,75.0,11.5,Wine & Champagne,1106
Philipponnat 1522 Grand Cru 2009 Extra Brut Champagne,75.0,12.0,Wine & Champagne,1756
Veuve Clicquot 2012 Vintage,75.0,12.0,Wine & Champagne,2193
Bollinger Special Cuvée NV,37.5,12.0,Wine & Champagne,429
Drappier Blanc de Blanc Signature NV Champagne,75.0,12.0,Wine & Champagne,1252
Drappier Rosé de Saignée Brut NV,75.0,12.0,Wine & Champagne,2047
Drappier Brut Nature Zéro Dosage NV Champagne,75.0,12.0,Wine & Champagne,144
Xavier Alexandre Cuvee Rubis Rose Brut NV Champagne,75.0,12.0,Wine & Champagne,864
Pierre Legras Blanc de Noirs Millesime 2013,75.0,12.0,Wine & Champagne,1989
Lelarge-Pugeot Les Meuniers de Clémence Champagne,75.0,12.5,Wine & Champagne,680
Bolney Eighteen Acre Rose Sparkling Wine,75.0,12.0,Wine & Champagne,1779
Champagne Dehours Extra Brut Rose Cuvee Oeil de Perdrix NV,75.0,12.0,Wine & Champagne,1412
Ruppert Leroy Fosse Grely Champagne,75.0,12.0,Wine & Champagne,1146
Cinzano Prosecco,75.0,11.0,Wine & Champagne,580
Alta Alella Laieta Gran Reserva Brut Nature Cava,75.0,12.0,Wine & Champagne,409
Asolo DOCG Prosecco Superiore NV Case Paolin,75.0,11.5,Wine & Champagne,1879
Taittinger Brut Prestige Rose NV Champagne,75.0,12.5,Wine & Champagne,2374
Krug Grande Cuvee Champagne,37.5,12.0,Wine & Champagne,202
Charles Heidsieck Brut Reserve Champagne,37.5,12.0,Wine & Champagne,1852
Quartet Anderson Valley Brut NV,75.0,12.5,Wine & Champagne,1211
Chandon Brut NV Sparkling Wine,75.0,12.0,Wine & Champagne,1654
Philipponnat Royale Reserve Brut Champagne,75.0,12.0,Wine & Champagne,450
Billecart-Salmon Blanc de Blancs Champagne,75.0,12.0,Wine & Champagne,2280
Larmandier-Bernier Vertus Rose Saignee Champagne,75.0,12.5,Wine & Champagne,605
Larmandier-Bernier 'Longitude' Blanc de Blancs Champagne,75.0,12.5,Wine & Champagne,2064
Egly-Ouriet Tradition Brut Grand Cru Champagne,75.0,12.5,Wine & Champagne,1013
Veuve Fourny Vertus Blanc de Blancs Brut Premier Cru Champagne,37.5,12.0,Wine & Champagne,2323
Bollinger Special Cuvee NV Champagne,150.0,12.0,Wine & Champagne,243
Moet & Chandon Ice Imperial Champagne,75.0,12.0,Wine & Champagne,2380
Piper Heidsieck Rose Sauvage NV Champagne,75.0,12.0,Wine & Champagne,13
Bollinger Special Cuvee NV Champagne,37.5,12.0,Wine & Champagne,1203
Moet & Chandon NV Brut Imperial Champagne,150.0,12.0,Wine & Champagne,2595
Mercier Brut NV Champagne,75.0,12.0,Wine & Champagne,1666
Bollinger Special Cuvee NV Champagne,75.0,12.0,Wine & Champagne,1596
Raventos i Blanc De Nit Rosé 2020,75.0,12.0,Wine & Champagne,671
Laurent-Perrier 2008 Vintage Champagne,75.0,12.0,Wine & Champagne,1764
Pol Roger Winston Churchill 2013 Champagne,75.0,12.5,Wine & Champagne,278
Billecart-Salmon Demi-Sec Champagne,75.0,12.0,Wine & Champagne,915
Bruno Sorg Cremant d'Alsace NV,75.0,12.0,Wine & Champagne,1170
Henners Brut NV,75.0,12.0,Wine & Champagne,1076
Rathfinny Estate Blanc de Noirs 2017,75.0,12.0,Wine & Champagne,1009
Perrier-Jouët 2013 Belle Epoque Rosé Champagne,75.0,12.5,Wine & Champagne,2531
Champagne Paul Bara Grand Rose de Bouzy NV,75.0,12.5,Wine & Champagne,1915
Roger Coulon Esprit de Vrigny 1er Cru Zero Dosage NV Champagne,75.0,12.0,Wine & Champagne,466
Eric Rodez Blanc de Blanc Grand Cru Brut NV Champagne,75.0,12.5,Wine & Champagne,2290
Joseph Perrier Cuvee Royale Vintage 2012,75.0,12.0,Wine & Champagne,2353
Bolney Blanc de Blancs 2018 Sparkling Wine,75.0,12.5,Wine & Champagne,1506
Bolney Cuvee Noir Sparkling Wine,75.0,12.5,Wine & Champagne,1890
Pierre Paillard Les Parcelles XVII Bouzy Grand Cru,37.5,12.5,Wine & Champagne,1967
Sugrue Brut 2017,75.0,12.0,Wine & Champagne,855
Louis Roederer Collection 242 + 2 Glasses,75.0,12.0,Wine & Champagne,1710
Jacquesson Cuvee 744 Champagne,75.0,12.5,Wine & Champagne,1474
Charles Heidsieck Millesime 2012 Champagne,75.0,12.0,Wine & Champagne,2028
Champagne Vadin-Plateau Renaissance Cumieres 1er Cru NV,75.0,12.0,Wine & Champagne,1927
Rose Campania Remensis Extra Brut Bereche & Fils 2017,75.0,12.5,Wine & Champagne,575
Salvadek Franciacorta Extra Brut Monte Rossa 2015,75.0,12.5,Wine & Champagne,1249
Gimonnet Fleuron Blanc de Blancs 2015 Champagne,75.0,12.5,Wine & Champagne,410
Enfant de la Montagne 1er Cru Bertrand Delespierre,75.0,12.0,Wine & Champagne,2447
Philipponnat Clos des Goisses 2011 Champagne,75.0,13.0,Wine & Champagne,482
Rathfinny Estate Classic Cuvee 2017,75.0,12.0,Wine & Champagne,483
Pierre Paillard Les Parcelles XIV Bouzy Grand Cru,37.5,12.5,Wine & Champagne,1500
L'Ormarins Method Cap Classique Blanc de Blancs 2013,75.0,12.5,Wine & Champagne,1787
L'Ormarins Method Cap Classique Brut NV,75.0,12.5,Wine & Champagne,947
Rathfinny Estate Blanc de Noirs 2016,75.0,12.5,Wine & Champagne,2538
Taittinger Folies de la Marquetterie Champagne,75.0,12.5,Wine & Champagne,1306
Hattingley Valley Rose 2017,75.0,12.0,Wine & Champagne,1278
Champagne De Sousa Brut Tradition Champagne,75.0,12.5,Wine & Champagne,190
Charles Heidsieck Brut Reserve Champagne,150.0,12.0,Wine & Champagne,824
Billecart-Salmon 2009 Vintage Champagne,75.0,12.0,Wine & Champagne,2557
Martini Asti,75.0,7.5,Wine & Champagne,1329
Luc Belaire Rare Rose Sparkling Wine,75.0,12.5,Wine & Champagne,1739
Veuve Clicquot Rosé 2012 Vintage,75.0,12.0,Wine & Champagne,1731
Gosset 12 Ans de Cave a Minima Brut Champagne,75.0,12.0,Wine & Champagne,518
Champagne Dehours Extra Brut 'Vieilles Vignes' 2011,75.0,12.0,Wine & Champagne,2446
Champagne Collard-Picard Cuvee des Merveilles Rose de Saignee,75.0,12.5,Wine & Champagne,1978
"Veuve Fourny Cuvée ""R"" Extra Brut NV Champagne",75.0,12.0,Wine & Champagne,775
Drappier Quattuor Blanc de Quatre Blancs,75.0,12.0,Wine & Champagne,859
Drappier Brut Nature 'no added sulphur' NV Champagne,75.0,12.0,Wine & Champagne,1263
Champagne Vouette et Sorbee Blanc d'Argile,75.0,12.0,Wine & Champagne,557
Jean Velut Rose Saignee Brut Champagne,75.0,12.5,Wine & Champagne,719
Pierre Legras Champagne Orior Rose Brut NV Champagne,75.0,12.0,Wine & Champagne,523
Pierre Legras Monographie Brut Nature Blanc de Blanc Grand Cru,75.0,12.0,Wine & Champagne,463
Pierre Legras Coste Beert Blanc de Blancs Grand Cru,75.0,12.0,Wine & Champagne,218
Lanson Extra Age Rose Champagne,75.0,12.5,Wine & Champagne,1672
La Jara Frizzante Rose Spumante Organic,75.0,10.0,Wine & Champagne,72
Paul Dethune Grand Cru NV Champagne,75.0,12.5,Wine & Champagne,2077
Laherte Freres Champagne Extra Brut Vignes d’Autrefois 2013,75.0,12.5,Wine & Champagne,1956
Collet Brut 1er Cru Art Déco NV Champagne,75.0,12.5,Wine & Champagne,570
Lelarge-Pugeot 1er Cru Blanc de Blancs NV Champagne,75.0,12.5,Wine & Champagne,668
Henri Giraud Esprit Nature Champagne,75.0,12.0,Wine & Champagne,530
Philipponnat Royale Reserve Non Dose Champagne,75.0,12.0,Wine & Champagne,2660
Gosset Grand Blanc de Meunier Champagne,75.0,12.0,Wine & Champagne,1870
Clandestin Les Semblables Boreal 2017 Champagne,75.0,12.0,Wine & Champagne,1716
Ruppert Leroy Martin Fontaine Champagne,75.0,12.0,Wine & Champagne,619
Guillaume Sergent Chemin des Chappes 1er Cru Champagne,75.0,12.0,Wine & Champagne,1043
Jacquart Blanc de Blancs 2012 Champagne,75.0,12.5,Wine & Champagne,732
Adami Prosecco Bosco di Gica,75.0,11.0,Wine & Champagne,2386
Roger Coulon 1er Cru Reserve de l'Hommee NV Champagne,75.0,12.0,Wine & Champagne,1321
Chapel Down Sparkling English Rose NV,75.0,12.0,Wine & Champagne,620
Henriot Blanc de Blancs Champagne,75.0,12.0,Wine & Champagne,30
AR Lenoble Rose Terroirs Brut Champagne,75.0,12.0,Wine & Champagne,986
Armand de Brignac Ace of Spades Brut Gold Champagne,75.0,12.5,Wine & Champagne,286
Lamiable Grand Cru NV Extra Brut Champagne,75.0,12.5,Wine & Champagne,398
Jacques Lassaigne Les Vignes de Montgueux BdB Champagne,75.0,12.0,Wine & Champagne,1532
Coates & Seely Britagne Brut Reserve NV,75.0,12.0,Wine & Champagne,861
Digby Leander Pink NV,75.0,12.0,Wine & Champagne,1460
Billecart-Salmon Demi-Sec Champagne,75.0,12.0,Wine & Champagne,1439
Billecart-Salmon Brut Reserve Champagne,37.5,12.0,Wine & Champagne,2239
Bottega Rose Gold,75.0,11.5,Wine & Champagne,114
Veuve Fourny Vertus Blanc de Blancs Brut Premier Cru Champagne,150.0,12.0,Wine & Champagne,232
Larmandier-Bernier 'Latitude' Vertus 1er Cru Champagne,75.0,12.5,Wine & Champagne,1543
Bereche & Fils Champagne Brut Reserve,75.0,12.5,Wine & Champagne,1878
Chartogne-Taillet Champagne Rose,75.0,12.0,Wine & Champagne,170
Charles Heidsieck Rose Reserve Champagne,75.0,12.0,Wine & Champagne,162
Gallimard Les Riceys Cuvee Reserve Champagne,37.5,12.0,Wine & Champagne,2603
Bruno Paillard Premiere Cuvee Rose Champagne,75.0,12.0,Wine & Champagne,1332
Veuve Clicquot Rose NV Champagne,75.0,12.5,Wine & Champagne,1342
Perrier-Jouet Blason Rose Champagne,75.0,12.0,Wine & Champagne,835
Bollinger Rose Champagne,37.5,12.0,Wine & Champagne,2377
Charles Heidsieck Brut Reserve Champagne,75.0,12.0,Wine & Champagne,459
Armand de Brignac Ace of Spades Brut Gold Champagne,75.0,12.5,Wine & Champagne,1217
Bollinger Rose NV Champagne,75.0,12.0,Wine & Champagne,628
Veuve Clicquot Rose NV Champagne,150.0,12.5,Wine & Champagne,1000
Piper Heidsieck Champagne,75.0,12.0,Wine & Champagne,717
Luc Belaire Rare Luxe,75.0,12.5,Wine & Champagne,2279
Charles Heidsieck Blanc des Millenaires 2007,75.0,12.5,Wine & Champagne,233
All Angels Sparkling Rose 2014,75.0,12.0,Wine & Champagne,697
Philipponnat 1522 Grand Cru 2014 Extra Brut Champagne,75.0,12.0,Wine & Champagne,412
Phillipponnat Blanc de Noirs 2014 Vintage,75.0,12.0,Wine & Champagne,1394
Billecart-Salmon Brut Rose Champagne,37.5,12.0,Wine & Champagne,2488
Billecart-Salmon Brut Rose Champagne,150.0,12.0,Wine & Champagne,561
Hommage a William Deutz La Cote Glaciere 2015 Champagne,75.0,12.5,Wine & Champagne,884
Ernest Remy Oxymore 2010 Champagne,75.0,12.0,Wine & Champagne,168
Cremant d'Alsace Zero Domaine Leon Boesch,75.0,11.0,Wine & Champagne,1758
Doyard Cuvee Vendemiaire 1er Cru Brut Blanc De Blancs Champagne,75.0,12.0,Wine & Champagne,635
Domaine La Borderie Trois Contrees Brut NV Champagne,75.0,12.0,Wine & Champagne,1969
Henners Rose NV,75.0,12.0,Wine & Champagne,1863
Valentin Leflaive Extra Brut Blanc de Blancs CV17:50 NV,75.0,12.5,Wine & Champagne,215
Champagne Bruno Paillard NPU 2008 Extra Brut,75.0,12.0,Wine & Champagne,2453
Champagne Paul Bara Brut Reserve NV,37.5,12.5,Wine & Champagne,2540
Champagne Paul Bara Brut Reserve NV,150.0,12.5,Wine & Champagne,1622
Champagne Paul Bara Brut Reserve NV,75.0,12.5,Wine & Champagne,495
Champagne Paul Bara Grand Rose de Bouzy NV,150.0,12.5,Wine & Champagne,2167
Roebuck Estates Classic Cuvee 2014,75.0,12.0,Wine & Champagne,2494
Roebuck Estates Blanc de Noirs 2015,75.0,12.0,Wine & Champagne,2179
Roebuck Estates Rose de Noirs 2016,75.0,12.0,Wine & Champagne,2210
Bruno Paillard Brut Vintage Assemblage 2012 Champagne,75.0,12.0,Wine & Champagne,519
Moet & Chandon Brut Imperial NV,37.5,12.0,Wine & Champagne,724
Ancre Hill Estate Blanc de Noirs Sparkling Wine,75.0,11.0,Wine & Champagne,2661
Roger Coulon Les Hauts Partas Blanc de Blancs Grand Cru 2014 Champagne,75.0,12.0,Wine & Champagne,1675
Frederic Savart Les Pinot V15.16 Extra Brut NV Champagne,75.0,12.5,Wine & Champagne,898
Mumm 6 Champagne,75.0,12.0,Wine & Champagne,1702
Smith & Evans Sparkling Wine 2016,75.0,12.0,Wine & Champagne,332
Andre Jacquart Le Mesnil Grand Cru Blanc de Blancs 2011,75.0,12.5,Wine & Champagne,1965
Armand de Brignac Ace of Spades Brut Rose Champagne,150.0,12.5,Wine & Champagne,2587
Armand de Brignac Ace of Spades Brut Rose Champagne,75.0,12.5,Wine & Champagne,428
Agrapart & Fils Venus Grand Cru 2015 Brut Nature Champagne,75.0,12.5,Wine & Champagne,1620
Furleigh Estate Classic Cuvée Brut 2017,75.0,12.0,Wine & Champagne,2641
Ca' Del Bosco Franciacorta Saten 2016,75.0,12.5,Wine & Champagne,1279
Champagne Rive Gauche Extra Brut Bereche & Fils 2017,75.0,12.5,Wine & Champagne,177
Veuve Clicquot La Grande Dame 2012 Champagne,75.0,12.5,Wine & Champagne,832
Sugrue Zodo Multi Vintage,75.0,12.0,Wine & Champagne,1734
Sugrue Brut Cuvee Boz 2015,75.0,12.0,Wine & Champagne,1604
Billecart-Salmon Cuvee Louis 2007 Blanc de Blancs Champagne,75.0,12.5,Wine & Champagne,2662
Perrier-Jouët Belle Epoque Rose 2010,150.0,12.5,Wine & Champagne,1553
Perrier-Jouët Belle Epoque Rosé 2012,75.0,12.5,Wine & Champagne,2100
Bereche & Fils Les Beaux Regards 1er Cru Extra Brut 2017,75.0,12.5,Wine & Champagne,1214
Clandestin Les Grandes Lignes 2017 Champagne,75.0,12.0,Wine & Champagne,1399
Rare Rosé 2007 Champagne,75.0,12.0,Wine & Champagne,236
Rare 1998 Champagne,150.0,12.0,Wine & Champagne,924
Champagne Deutz Brut 2014,75.0,12.0,Wine & Champagne,1865
Rare 2008 Champagne,75.0,12.0,Wine & Champagne,1698
Devaux D Millesimé 2009 Champagne,75.0,12.0,Wine & Champagne,2020
Charles Heidsieck Blanc des Millenaires 2006 Champagne,75.0,12.0,Wine & Champagne,1355
Jacquesson Avize Champ Cain 2009 Champagne,75.0,12.5,Wine & Champagne,2265
Jacquesson Dizy Corne Bautray 2009 Champagne,75.0,12.5,Wine & Champagne,2469
Jacquesson Cuvee 739 Dégorgement Tardif Champagne,75.0,12.5,Wine & Champagne,1053
Drappier Clarevallis NV Champagne,75.0,12.0,Wine & Champagne,1209
Ayala Perle Grand Cru 2012 Champagne,75.0,12.0,Wine & Champagne,180
Louis Roederer Brut Nature Rose Vintage 2012,75.0,12.0,Wine & Champagne,1837
Louis Roederer 2014 Blanc de Blancs Champagne,75.0,12.0,Wine & Champagne,808
Jacques Lassaigne Le Cotet Blanc de Blancs Champagne,75.0,12.0,Wine & Champagne,1896
Champagne Vadin-Plateau Terre de Moines 2015 Cumieres 1er Cru,75.0,12.0,Wine & Champagne,135
Valentin Leflaive Extra Brut Blanc de Blancs CV1540 NV,75.0,12.5,Wine & Champagne,205
Palmer & Co Blanc de Noirs Champagne,75.0,12.0,Wine & Champagne,2433
AR Lenoble 2013 Blanc de Noirs Champagne,75.0,12.0,Wine & Champagne,1273
Gosset Celebris Rose Brut 2008,75.0,12.0,Wine & Champagne,2495
Adami Prosecco DOCG Col Fondo 2020,75.0,11.0,Wine & Champagne,1690
Ferghettina Franciacorta Saten,37.5,12.5,Wine & Champagne,303
Champagne Dumangin J Fils 2009,75.0,12.0,Wine & Champagne,2241
Gusbourne Brut Reserve 2018,75.0,12.0,Wine & Champagne,5
Champagne Deutz Rose NV,75.0,12.0,Wine & Champagne,1704
Pojer e Sandri Zero Infinito 2020,75.0,12.0,Wine & Champagne,2545
Recaredo Brut Nature Terrers Gran Reserva 2017,75.0,12.0,Wine & Champagne,2309
Col Vetoraz Prosecco Valdobbiadene Superiore Di Cartizze Dry DOCG 2020,75.0,11.5,Wine & Champagne,1609
Bride Valley Rose Bella 2018,75.0,11.5,Wine & Champagne,2512
Champagne Delavenne Brut Rose NV,75.0,12.5,Wine & Champagne,1285
Champagne Delavenne Brut Nature NV,75.0,12.5,Wine & Champagne,2162
Champagne Delavenne Brut Reserve NV,150.0,12.5,Wine & Champagne,642
Champagne Delavenne Brut Reserve NV,37.5,12.5,Wine & Champagne,93
Lamiable Eclat d'Etoiles Rose Grand Cru NV Extra Brut,75.0,12.5,Wine & Champagne,31
Palmer & Co Vintage 2012 Champagne,75.0,12.0,Wine & Champagne,2156
Palmer & Co Blanc de Blancs Champagne,75.0,12.0,Wine & Champagne,1531
Palmer & Co Rose Solera Champagne,75.0,12.0,Wine & Champagne,2410
Louis Roederer Collection 242 Champagne,37.5,12.0,Wine & Champagne,251
